time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.2000000000000006,0.01153690055049016,0.13400479218745842,11.868712567270807,0.04031739835080739,6.271712858038242,0.0,0.02144585614711781,0.3231076686056627,2.753635352855666,0.012059721655632818,-0.07353992552881707,0.0,422.03676897521285,419.5605546210477,422.92134721440044,420.80328760618795
1.2600000000000007,0.013081225617431193,0.15423742300617013,12.037222047234785,0.041215865219061065,6.267400658619042,0.0,0.030479391113049245,0.3513846639227693,2.863066593314015,0.02024532342736261,-0.06872507072994763,0.0,446.3292630438875,446.7180844178038,447.84188109828193,448.5070847373734
1.3200000000000007,0.015325405814759845,0.17635853984825448,12.216439748018729,0.0421397647463051,6.263421464202398,0.0,0.0448171002022,0.3860920584791228,3.1101982072937258,0.0033164503038694794,-0.06190000295618621,0.0,488.22757037983445,488.7336669732502,490.1062158118991,488.84627782795377
1.3800000000000008,0.01837659830059339,0.20026781091104376,12.403080857470359,0.042400458750683434,6.259528651841968,0.0,0.05722099014186524,0.4109007059453181,3.111158209306003,0.0063264017385051136,-0.07162565618884993,0.0,414.679241524355,413.82052046447666,414.1541076649419,414.4186924062683
1.4400000000000008,0.022340759165727808,0.22584039591901664,12.593781660880099,0.04286726872725666,6.2548405501983915,0.0,0.07538424551272116,0.44154502950439056,3.2451450821825754,0.010539827724885622,-0.09615965255533718,0.0,456.7333680540798,454.7674200377612,457.98371417904315,458.3186048356383
1.5000000000000009,0.027507791711249924,0.25327022071148403,12.792710968884569,0.04321437834723785,6.249326353744955,0.0,0.0974462491268498,0.47281638963787914,3.385399741591333,-0.006006139203237033,-0.08452433508685206,0.0,458.90571000065125,459.82150789192747,460.6578563338135,459.34751365177385
1.560000000000001,0.034224233715226565,0.2827137456191817,13.003170389587547,0.0425615891701101,6.244962957326855,0.0,0.12698242888870384,0.5085381858270044,3.6291472724931806,-0.023047083056344533,-0.05594058024114887,0.0,489.92095463137593,492.0377956550313,491.6213881242295,490.35720347898496
1.620000000000001,0.04278421389768887,0.3142464879956626,13.2274906838646,0.041206276182972346,6.242449668486223,0.0,0.1586624211091307,0.5423544754279362,3.8474727927302785,-0.02168699143396087,-0.02289177747796934,0.0,484.2732808363547,486.75188080626504,484.84620531405835,484.9483980967794
1.680000000000001,0.053090906189928365,0.34756791927502234,13.459851935452049,0.04036361388079612,6.2410023605494445,0.0,0.18502013825409433,0.568249677326506,3.8977245317067157,-0.001992100214152728,-0.026702545010757184,0.0,436.0690990477492,435.75054130288737,434.50769494901033,436.15586720568507
1.740000000000001,0.06520422805981524,0.3826184988401418,13.699895198430218,0.04056758295303453,6.240471607065743,0.0,0.21883590230386601,0.6000766119240921,4.102987882664602,0.012446140624113745,0.013439019579738256,0.0,482.2839027530359,485.3064843224557,482.0904942200586,483.18022922071356
1.8000000000000012,0.07925389195806966,0.41949437892775915,13.949999071416412,0.04132699263772022,6.240759034255319,0.0,0.24939392947186267,0.6291763082170707,4.233322844732667,0.013074901566255067,-0.024506600498325308,0.0,464.23936840572935,461.2521081957764,462.2273674219552,462.2767919927102
1.8600000000000012,0.09515748845043615,0.4581492837957474,14.208338979113254,0.042076595639571224,6.239687037472127,0.0,0.28083696573138467,0.6593766985107461,4.377444526169239,0.011304236627933412,-0.007109583185340897,0.0,466.5551913328995,467.9116687576813,468.1397041613634,468.0017645514762
1.9200000000000013,0.11295418301674612,0.4986195945911248,14.475045854690157,0.042581669864143024,6.239968656451246,0.0,0.3123623204858977,0.6896709933354799,4.512246591538866,0.001909594088338872,0.021486592445232204,0.0,465.499677467294,467.7322413440502,465.7365458515563,465.00099812015816
1.9800000000000013,0.13244743134436956,0.5407347746270795,14.74559900623492,0.04285568405932505,6.24139847504123,0.0,0.3372939532666257,0.7141815962236581,4.506212207588967,0.009412646289613198,0.028147480244852224,0.0,422.77560843378984,423.3492959304092,422.03156857793886,422.67868805230034
2.0400000000000014,0.15362893825492055,0.5845526415037802,15.021060182790979,0.04371268114546467,6.243041867520429,0.0,0.3685385684318802,0.7464614172305584,4.675141942522457,0.02257960678251922,0.025830137551028007,0.0,477.5700868456387,477.39340625267914,476.3454854712563,477.35129697340665
2.1000000000000014,0.17646651783062345,0.6301290693763879,15.302114904259243,0.04499475896334815,6.244247077359866,0.0,0.3925812245357315,0.772863701234589,4.693263645200482,0.018827610460017113,0.004977763438207656,0.0,433.17274591878737,431.41541111061395,432.0633433792495,431.74687456375193
2.1600000000000015,0.20074369160939046,0.6773291685993847,15.584651311979467,0.04586279307978902,6.244677456043803,0.0,0.4166165131035736,0.8005552113933142,4.724473645265187,0.0038864773937881455,0.01123704286507332,0.0,435.6623674075984,436.1853680761985,437.72227624855066,436.47686795271613
2.2200000000000015,0.22654777729404912,0.7263158840231099,15.871519980539748,0.04615031366685063,6.245474331080366,0.0,0.4434217994133407,0.8323343272629753,4.837333492936604,0.006544303078777584,0.017084632417027276,0.0,462.7422399495293,463.2022594784821,461.47643998763783,461.686125665601
2.2800000000000016,0.2537614384918791,0.7769933073011993,16.160373982337013,0.0462954634120738,6.2468055717100235,0.0,0.4636082148578452,0.856938677575328,4.791324203248254,-0.007467914360961574,0.03081971238491474,0.0,411.383385888486,412.5980477049333,413.3718235144429,412.1349802089652
2.3400000000000016,0.28214955951229076,0.8291299895101537,16.446129617201397,0.04596371276126465,6.248498714390681,0.0,0.48252739483164236,0.88092405833819,4.734106898046405,-0.0019090670504316122,0.02243238192185554,0.0,408.7765102949428,408.0285866397664,407.5497613001376,408.0464770012359
2.4000000000000017,0.31166699678058574,0.8827273297719819,16.72904945902334,0.045741611692836415,6.249390538951285,0.0,0.501291225278907,0.9056401797336929,4.696709283932712,-0.007552535061435918,-0.007981501883618505,0.0,416.128849427657,413.4575055125052,414.0766288129499,413.57986429402416
2.4600000000000017,0.34233344348289757,0.9378463623302982,17.010709451596963,0.04522542940962815,6.24940655107126,0.0,0.5209383323786114,0.9316116594220679,4.691971965747318,-0.01079149858814134,0.013071031391789199,0.0,424.0032848911066,425.8083588265571,425.00077197555737,424.7231475970492
2.520000000000002,0.37427864348341794,0.9946534321107631,17.29520301559815,0.04487815567730813,6.250678339308253,0.0,0.5437755792462012,0.9618813629288822,4.790735300071972,0.002702311817878429,0.033848633456395376,0.0,456.39048444525133,458.046029878522,457.68508123389347,458.75800019474326
2.580000000000002,0.40748515724275575,1.0531623522602196,17.583213374851393,0.044905708640156305,6.252848244102189,0.0,0.562911441481844,0.9884137945682216,4.809532040673597,-0.004454156300197602,0.04043541971406321,0.0,433.5554974752105,434.10925258517676,433.3305104971862,432.728413223333
2.640000000000002,0.4419353268010443,1.1134669404773785,17.876945171811364,0.04465435503208859,6.255442643609541,0.0,0.5851171635896775,1.0216687626469603,4.980797854374211,-0.0036645311347792402,0.048328470219357544,0.0,480.49654679436753,481.09549374384704,479.90905913336195,479.9690775648503
2.700000000000002,0.47748240132174186,1.1754756464461165,18.17459476296273,0.044129422044621336,6.2583640849894415,0.0,0.5995475941838423,1.045259336335211,4.941038284239846,-0.021597594645994186,0.04940521976600132,0.0,414.92208076721886,415.01825830337106,417.56961118113963,416.0021082035627
2.760000000000002,0.514005906281076,1.2391772293131276,18.476452217386257,0.04381876235679805,6.261481949088619,0.0,0.6175313357057538,1.0780049043609685,5.120098522655046,0.01592789190548211,0.05664431394466516,0.0,483.14010313226106,483.68715309951705,482.57240796578924,485.39709875816936
